Id,SalePrice
1788,74221.42759
1789,117856.4726
1790,100362.303
1791,269765.7734
1792,189467.7231
1793,142580.3389
1794,133000.2472
1795,150840.3933
1796,104580.6899
1797,164574.6874
1798,130839.0685
1799,108739.7969
1800,120086.2462
1801,159592.8705
1802,150279.075
1803,192452.48
1804,149621.0411
1805,140432.763
1806,141670.9548
1807,185782.6198
1808,123835.0698
1809,120579.4168
1810,163664.9573
1811,134259.2045
1812,131270.8645
1813,143567.68
1814,108833.7386
1815,63804.27713
1816,97614.04713
1817,154846.0397
1818,192241.8537
1819,133583.849
1820,90188.90741
1821,123938.7363
1822,153503.8291
1823,72228.05303
1824,157304.7796
1825,148209.7336
1826,133009.4939
1827,121621.436
1828,168683.3398
1829,161768.4961
1830,178139.903
1831,162423.2816
1832,183823.6827
1833,167598.5155
1834,131568.323
1835,180102.64
1836,169320.7488
1837,114048.5513
1838,130990.3388
1839,89310.29443
1840,155000.384
1841,153252.4569
1842,117119.3062
1843,166841.5623
1844,119048.8256
1845,162452.8558
1846,162842.8736
1847,196734.6717
1848,53081.15653
1849,112339.7099
1850,138722.8811
1851,159859.9984
1852,148590.5525
1853,140964.1005
1854,147278.3436
1855,131102.3676
1856,210182.6453
1857,158235.0266
1858,173984.3774
1859,114143.2505
1860,182417.5878
1861,113079.0044
1862,282038.1794
1863,280505.2887
1864,280539.434
1865,246623.6462
1866,254756.9557
1867,205012.2955
1868,258808.9607
1869,184384.5723
1870,196694.394
1871,206790.9039
1872,153263.9421
1873,224858.4331
1874,147173.0538
1875,194739.3609
1876,200641.443
1877,203795.5808
1878,202449.8762
1879,135891.466
1880,133837.2264
1881,244294.7624
1882,231887.161
1883,177332.2264
1884,201040.6804
1885,215984.8026
1886,247734.1472
1887,202616.9147
1888,234502.4127
1889,151261.734
1890,157000.942
1891,129216.4632
1892,116535.0189
1893,144694.6116
1894,182476.0871
1895,180213.5863
1896,143603.7408
1897,147256.2592
1898,138526.7469
1899,129569.7911
1900,134693.3732
1901,166389.5418
1902,187061.6519
1903,213155.8876
1904,133779.1295
1905,189994.5812
1906,157864.4252
1907,225812.4422
1908,127789.7421
1909,143103.8147
1910,136472.2144
1911,196705.3611
1912,255991.7021
1913,203909.6166
1914,81955.44048
1915,225346.9195
1916,84131.36048
1917,221344.7103
1918,144015.1339
1919,174397.2402
1920,195816.627
1921,288629.0511
1922,243247.0503
1923,187351.8229
1924,223776.5671
1925,200071.4617
1926,286989.15
1927,152367.7093
1928,179384.0944
1929,122708.1199
1930,113371.9369
1931,140553.2842
1932,148429.7911
1933,182477.4995
1934,177772.173
1935,170524.2418
1936,185181.0439
1937,178808.1854
1938,173476.6861
1939,204839.1991
1940,167228.2275
1941,171792.4272
1942,185729.9761
1943,164716.8817
1944,253662.8761
1945,263952.3753
1946,178431.8093
1947,229899.3433
1948,193560.1367
1949,221919.7822
1950,184162.977
1951,272230.407
1952,241193.591
1953,193559.5381
1954,198794.3765
1955,147296.095
1956,313171.9589
1957,180679.0474
1958,268921.8742
1959,179321.3253
1960,128470.2513
1961,117581.0046
1962,128940.5195
1963,149158.1369
1964,148776.8929
1965,152824.7034
1966,140853.2938
1967,240904.5779
1968,329028.6317
1969,281729.8805
1970,323896.6148
1971,333176.8504
1972,287702.8729
1973,214804.3363
1974,258683.8127
1975,354822.5753
1976,243173.4263
1977,322893.8305
1978,295608.2869
1979,254713.0801
1980,178132.5426
1981,277489.397
1982,186346.1633
1983,177352.1351
1984,167383.9415
1985,208468.22
1986,204012.8972
1987,155347.5396
1988,158651.9465
1989,176233.9239
1990,201337.3184
1991,193625.8543
1992,224088.2587
1993,151776.1703
1994,230462.4123
1995,170259.1777
1996,272907.7992
1997,252290.442
1998,291027.8827
1999,225534.886
2000,272111.6171
2001,243673.6521
2002,214021.1936
2003,224952.2657
2004,232551.979
2005,186135.7661
2006,183886.467
2007,224001.083
2008,185676.6065
2009,175258.8462
2010,183481.3446
2011,144136.8816
2012,151058.8792
2013,173074.4779
2014,192330.1121
2015,174093.2588
2016,182593.917
2017,189228.0489
2018,123356.6906
2019,133602.0999
2020,127713.4556
2021,113521.4417
2022,194883.9135
2023,161035.4436
2024,272812.9725
2025,318679.4733
2026,158661.7639
2027,141809.7342
2028,151240.3397
2029,171206.5617
2030,225027.1753
2031,195558.2233
2032,194946.8293
2033,217131.5151
2034,161839.7766
2035,210359.5242
2036,198353.5218
2037,201302.1625
2038,218295.5792
2039,161811.2945
2040,317922.7258
2041,212048.434
2042,189505.4253
2043,190761.9507
2044,214167.2126
2045,189563.4922
2046,190888.7586
2047,162674.2476
2048,135948.096
2049,203834.9589
2050,175163.7781
2051,89428.55665
2052,148945.0876
2053,154881.3438
2054,97362.98353
2055,186834.4136
2056,127702.5184
2057,146163.3227
2058,230602.2404
2059,162129.9205
2060,193255.1961
2061,217416.6154
2062,149424.761
2063,112313.7554
2064,160249.6087
2065,134450.7886
2066,180131.8186
2067,124756.1451
2068,209487.8143
2069,79013.74964
2070,127170.3555
2071,103664.8281
2072,183484.9327
2073,143393.3259
2074,125965.801
2075,162858.6163
2076,129888.0783
2077,158059.4804
2078,131571.0049
2079,155460.8105
2080,121841.6154
2081,144237.7225
2082,189689.6237
2083,162060.3185
2084,112232.321
2085,136243.3045
2086,107052.0917
2087,141019.02
2088,147333.6752
2089,94030.46215
2090,136001.4235
2091,143621.7473
2092,168348.8714
2093,161193.2671
2094,114768.3556
2095,170509.9801
2096,91853.0969
2097,114034.3364
2098,179387.0743
2099,70705.99132
2100,122964.6055
2101,166852.4656
2102,146662.6269
2103,98752.33927
2104,200077.7174
2105,142912.1537
2106,122378.8343
2107,237684.899
2108,135435.2029
2109,126045.4504
2110,145026.0908
2111,156130.0636
2112,169810.5984
2113,131129.6723
2114,125305.7223
2115,169748.8716
2116,121968.6959
2117,173990.0837
2118,137669.4465
2119,117104.2082
2120,121324.6796
2121,78198.28446
2122,136684.8107
2123,70305.2987
2124,187351.123
2125,195700.7595
2126,179260.6989
2127,184519.558
2128,158279.7608
2129,105823.7898
2130,160615.0391
2131,166061.9423
2132,139861.2338
2133,135085.6295
2134,137190.2861
2135,103175.0234
2136,113455.302
2137,127660.3854
2138,148679.6449
2139,155008.2567
2140,139109.727
2141,131309.3895
2142,152470.1395
2143,137958.6599
2144,159400.032
2145,138748.5103
2146,156751.0714
2147,201055.2603
2148,146443.0063
2149,151908.0114
2150,198195.7472
2151,120014.3235
2152,183808.5001
2153,210318.8009
2154,114414.8756
2155,151680.3376
2156,276580.1017
2157,236927.2324
2158,211218.7546
2159,184895.5518
2160,150042.0136
2161,218785.3602
2162,336641.4552
2163,259997.6611
2164,218103.9148
2165,178466.1843
2166,150369.174
2167,208369.9927
2168,197575.397
2169,182375.0581
2170,166010.2472
2171,153712.622
2172,154179.0383
2173,152795.0022
2174,226913.1399
2175,240888.4747
2176,252276.793
2177,224277.5017
2178,193302.7376
2179,138640.7914
2180,244693.758
2181,178720.8267
2182,209015.8718
2183,173863.126
2184,157438.6879
2185,137900.8746
2186,155279.0823
2187,156707.7984
2188,149339.2918
2189,258098.379
2190,80169.96655
2191,83010.67882
2192,109515.8262
2193,109097.1506
2194,82567.20558
2195,113370.0657
2196,112064.8878
2197,134390.5333
2198,161444.2669
2199,186465.3937
2200,147552.2886
2201,151487.7663
2202,154325.8114
2203,172691.8013
2204,184274.971
2205,147224.3936
2206,159881.8508
2207,177356.4749
2208,204107.0329
2209,227511.6092
2210,129711.4924
2211,112838.0253
2212,120136.475
2213,117237.1137
2214,160443.3138
2215,106558.4431
2216,201521.5825
2217,79470.37554
2218,113518.8622
2219,100587.685
2220,99455.49333
2221,227019.821
2222,226144.9753
2223,265997.9587
2224,205713.194
2225,144441.7396
2226,232346.8995
2227,204504.685
2228,218835.891
2229,200794.0733
2230,137848.8168
2231,177429.2557
2232,187562.1643
2233,195195.3405
2234,206613.3861
2235,215789.1413
2236,231047.6861
2237,294090.3823
2238,200743.6915
2239,127337.6786
2240,169258.5473
2241,188024.0779
2242,148062.6493
2243,144837.1472
2244,123012.2772
2245,116228.599
2246,148458.3746
2247,116787.2747
2248,127385.0399
2249,118845.4313
2250,131271.7883
2251,174508.8754
2252,213587.3188
2253,130581.6662
2254,163120.5009
2255,194444.5969
2256,161512.3672
2257,217808.7059
2258,150557.757
2259,179382.1783
2260,163545.2862
2261,159354.4174
2262,170054.6148
2263,265440.4119
2264,363494.765
2265,200232.9911
2266,214710.157
2267,333954.4651
2268,268922.5395
2269,155345.7156
2270,181346.0681
2271,215106.4801
2272,222507.3435
2273,175386.7725
2274,198347.1491
2275,191765.6714
2276,185318.5724
2277,200926.2235
2278,170769.9609
2279,120625.8115
2280,128829.1733
2281,171827.7716
2282,182679.2331
2283,147015.4573
2284,138138.8463
2285,143363.8502
2286,138310.961
2287,256857.5046
2288,228864.8028
2289,282437.5057
2290,332027.6722
2291,253169.8677
2292,293843.9951
2293,341211.7318
2294,303947.5036
2295,350379.7923
2296,245485.2884
2297,233507.1912
2298,253797.3408
2299,321267.4419
2300,280531.1026
2301,220748.6293
2302,232889.2664
2303,220910.0444
2304,209436.2251
2305,189632.4182
2306,191404.0037
2307,194536.0691
2308,202000.7191
2309,225872.234
2310,174688.313
2311,197681.9155
2312,165960.2065
2313,162134.491
2314,156900.714
2315,159598.5282
2316,166620.4739
2317,161586.9451
2318,161615.6374
2319,155713.3131
2320,156588.2725
2321,205522.4161
2322,159292.6832
2323,148034.0017
2324,138090.8511
2325,188928.6528
2326,135976.3514
2327,186736.7142
2328,205750.1745
2329,179190.8789
2330,189824.3937
2331,309773.755
2332,313808.6762
2333,277145.4214
2334,241570.3523
2335,236172.2203
2336,300129.7129
2337,179321.4052
2338,229868.9521
2339,202619.1597
2340,301249.4208
2341,190643.2425
2342,206408.521
2343,210893.4856
2344,206994.8847
2345,208024.9371
2346,174332.9154
2347,175283.4093
2348,197195.7897
2349,164324.8657
2350,221220.7598
2351,200398.8569
2352,223855.4009
2353,262535.7325
2354,130298.2941
2355,131731.6748
2356,161008.2044
2357,188461.813
2358,192890.7097
2359,144099.7699
2360,121389.8633
2361,160916.0361
2362,265123.3356
2363,153575.6597
2364,171011.7311
2365,187735.956
2366,150698.4106
2367,187860.7372
2368,183296.6595
2369,188148.6151
2370,172535.3838
2371,171177.25
2372,183216.3679
2373,218961.1105
2374,264904.9039
2375,179272.217
2376,300202.4353
2377,297786.3794
2378,141628.73
2379,256270.6686
2380,153355.8209
2381,195885.9507
2382,191787.0407
2383,203328.6676
2384,234197.6719
2385,157826.469
2386,149670.4838
2387,140904.5412
2388,102898.1606
2389,133760.7583
2390,142680.1493
2391,158091.5608
2392,117530.6866
2393,165809.1236
2394,153670.4308
2395,223140.9048
2396,150575.0849
2397,223519.0448
2398,139938.0594
2399,89122.25469
2400,58702.36462
2401,110499.7544
2402,155291.7183
2403,194564.4802
2404,153870.7028
2405,182440.4934
2406,135532.5231
2407,140286.5349
2408,161649.5464
2409,144412.1797
2410,200662.4516
2411,127249.1148
2412,180231.3719
2413,151612.1113
2414,138088.9146
2415,194960.3911
2416,132945.5241
2417,118206.7403
2418,116777.3642
2419,169310.3073
2420,135474.1536
2421,173897.6594
2422,135375.7493
2423,155876.5099
2424,167251.4839
2425,270770.951
2426,172872.2352
2427,143621.6685
2428,191226.8324
2429,120427.7724
2430,136989.2906
2431,144546.246
2432,135956.0555
2433,158203.9322
2434,158252.3699
2435,173967.8322
2436,80267.06814
2437,111059.6842
2438,125175.1145
2439,122817.4962
2440,144179.7326
2441,134962.9536
2442,116323.1169
2443,136260.1437
2444,142760.0006
2445,107930.6645
2446,171072.1242
2447,179814.1652
2448,156359.2138
2449,140390.6557
2450,179116.6854
2451,142721.1644
2452,212316.2436
2453,83352.2013
2454,108349.7067
2455,128012.8467
2456,161355.129
2457,127285.0658
2458,127280.8402
2459,107801.8332
2460,159421.6194
2461,131610.6541
2462,150353.179
2463,140608.0857
2464,213010.7387
2465,147755.6061
2466,144454.179
2467,142039.3793
2468,114136.8485
2469,130450.4762
2470,220025.1399
2471,200931.5056
2472,214034.9622
2473,148202.8347
2474,150453.3836
2475,232491.9175
2476,136769.253
2477,142718.2614
2478,188118.6293
2479,137506.4641
2480,130109.5684
2481,143985.1676
2482,134383.5445
2483,117558.2183
2484,141830.2404
2485,123046.5729
2486,155737.966
2487,257491.3917
2488,137651.4035
2489,149993.7626
2490,149364.8621
2491,83309.11234
2492,175092.2423
2493,134143.4876
2494,184694.4947
2495,120256.9458
2496,242160.7434
2497,185649.4047
2498,121891.1782
2499,79453.4616
2500,130596.7595
2501,162746.3232
2502,167267.7115
2503,144088.1847
2504,161682.1446
2505,199603.722
2506,230531.737
2507,259944.7958
2508,230352.4088
2509,212014.3864
2510,199221.9098
2511,162834.4365
2512,191764.5837
2513,216725.6944
2514,189063.5634
2515,152118.8919
2516,155545.6083
2517,144361.0196
2518,155425.8716
2519,206567.2197
2520,199574.0298
2521,175346.4886
2522,210388.1481
2523,130065.6748
2524,147170.6122
2525,148222.8469
2526,152352.038
2527,114668.9512
2528,121267.9318
2529,137944.7943
2530,127586.0401
2531,235319.786
2532,205296.1435
2533,201807.3504
2534,214529.5505
2535,276345.6625
2536,220659.5398
2537,198031.9413
2538,158037.3094
2539,167696.189
2540,163463.7074
2541,160211.6192
2542,157468.1911
2543,154613.9447
2544,133320.3624
2545,158056.7404
2546,162595.1594
2547,149249.4018
2548,165927.7237
2549,159503.7765
2550,527158.0685
2551,127958.7665
2552,119995.2253
2553,85609.84514
2554,137664.9755
2555,99193.40827
2556,106226.1019
2557,137450.3213
2558,227163.7051
2559,161762.4119
2560,133195.278
2561,115924.8525
2562,140520.0705
2563,136609.9057
2564,177594.4037
2565,111929.9177
2566,167780.5853
2567,157109.8065
2568,184292.4256
2569,185481.8526
2570,128044.6482
2571,208569.7328
2572,145777.1484
2573,242290.8964
2574,202058.6363
2575,147354.0124
2576,151516.9253
2577,199919.9353
2578,96890.75737
2579,70070.79992
2580,167526.7527
2581,172664.9193
2582,130422.5277
2583,237403.2457
2584,155489.5425
2585,200643.109
2586,201666.9852
2587,196344.6187
2588,125847.7696
2589,153510.285
2590,214806.1771
2591,249726.2521
2592,200449.0851
2593,197931.1679
2594,168778.8078
2595,176421.5084
2596,290295.6812
2597,190551.724
2598,245613.0923
2599,248094.3802
2600,200284.9534
2601,121208.4252
2602,116313.303
2603,121851.3367
2604,119174.4655
2605,114646.4964
2606,164764.9338
2607,234344.7725
2608,230821.8247
2609,170702.5541
2610,111126.964
2611,209450.7662
2612,163525.7003
2613,129913.3582
2614,127240.7676
2615,164330.4033
2616,158619.0241
2617,240918.1722
2618,250860.3138
2619,235975.5419
2620,183690.1334
2621,167952.3089
2622,188358.4446
2623,215957.9365
2624,266038.8236
2625,280957.8089
2626,163587.3713
2627,155784.1227
2628,311603.9797
2629,343813.3064
2630,254693.6608
2631,329632.5618
2632,300412.1031
2633,232306.3441
2634,289450.7072
2635,162900.3041
2636,205645.1584
2637,181973.9599
2638,231550.0547
2639,191269.8894
2640,173103.1753
2641,117989.5338
2642,197651.8039
2643,141541.0752
2644,157663.7028
2645,128020.9046
2646,127754.1869
2647,152697.4512
2648,152225.4996
2649,137121.1947
2650,125605.5305
2651,154195.2022
2652,292575.1134
2653,217090.3486
2654,226309.967
2655,300206.3515
2656,249437.2071
2657,262547.5871
2658,235030.2068
2659,235555.8546
2660,265766.5487
2661,266937.8926
2662,272814.2326
2663,239030.1468
2664,213966.7928
2665,259023.1426
2666,238133.6359
2667,150959.8996
2668,155368.7984
2669,167309.6723
2670,240911.2021
2671,159206.1688
2672,168388.5503
2673,189131.2027
2674,190024.431
2675,148053.5326
2676,169082.0051
2677,192146.2079
2678,235851.2931
2679,237059.4935
2680,244150.4684
2681,333235.8828
2682,291675.5232
2683,384780.8763
2684,277814.0622
2685,284096.4605
2686,224199.4547
2687,231766.5981
2688,190189.1436
2689,165244.7307
2690,307722.9803
2691,178342.9618
2692,131420.6028
2693,188704.1707
2694,131199.5471
2695,186891.2591
2696,170857.073
2697,200146.1276
2698,177461.0766
2699,183339.7806
2700,158016.7169
2701,144831.8098
2702,139270.1819
2703,127954.2828
2704,153527.6935
2705,131105.4112
2706,123758.6124
2707,137675.7915
2708,137697.3999
2709,114118.1252
2710,129115.0024
2711,296002.7551
2712,316828.2346
2713,154798.5078
2714,134566.2284
2715,179805.0281
2716,123935.9645
2717,173462.2243
2718,196643.2784
2719,179093.333
2720,188897.1682
2721,147559.0233
2722,195410.5539
2723,153558.7809
2724,129869.1114
2725,148845.2468
2726,159414.8979
2727,167124.4656
2728,161186.2126
2729,147362.401
2730,160533.7311
2731,121633.3875
2732,131685.1762
2733,172797.0783
2734,171007.027
2735,156995.7049
2736,166675.9574
2737,118721.6585
2738,185685.2044
2739,167650.0761
2740,146843.3534
2741,162099.2436
2742,186627.1742
2743,175610.4915
2744,156270.8419
2745,147945.7731
2746,140421.9841
2747,147572.2068
2748,119744.544
2749,143548.9757
2750,117138.9307
2751,132482.7668
2752,192412.1443
2753,177908.2958
2754,331617.7386
2755,149153.6411
2756,99561.85681
2757,113519.3947
2758,87974.83042
2759,154711.8603
2760,188386.4805
2761,176775.2521
2762,164452.3728
2763,219808.9747
2764,126815.9636
2765,260535.3835
2766,172633.1718
2767,88631.07792
2768,166159.1379
2769,153790.9078
2770,147423.9272
2771,119963.3129
2772,134915.5517
2773,182430.0702
2774,179710.6888
2775,166956.0132
2776,151041.0663
2777,159609.8859
2778,114022.5712
2779,186976.6615
2780,123828.9311
2781,107458.362
2782,112516.5268
2783,139970.8033
2784,137594.3616
2785,154627.2661
2786,77390.81172
2787,134721.9642
2788,110764.2361
2789,210620.0605
2790,111770.6881
2791,95535.46091
2792,111450.8385
2793,168307.7372
2794,129254.859
2795,129877.4679
2796,108941.5805
2797,250481.1679
2798,154193.1835
2799,126866.1532
2800,89514.66217
2801,122106.9093
2802,148535.1865
2803,226660.5697
2804,109194.9068
2805,78954.2618
2806,110717.0542
2807,135626.8261
2808,176531.5723
2809,125384.7206
2810,143349.3642
2811,182783.3426
2812,165596.7271
2813,230362.549
2814,233833.7528
2815,115064.6177
2816,215630.1305
2817,131848.8337
2818,129007.6689
2819,161559.4224
2820,168272.9566
2821,138101.3268
2822,197385.5516
2823,367500.6513
2824,212566.5595
2825,144675.0919
2826,138840.3158
2827,167571.5866
2828,249560.8351
2829,184861.0685
2830,211489.773
2831,168224.2386
2832,232472.1432
2833,228910.8377
2834,194491.9003
2835,205524.9556
2836,197441.0751
2837,182551.6905
2838,143435.4362
2839,179692.3407
2840,189399.0722
2841,188951.3124
2842,206405.8212
2843,165831.4846
2844,175443.7208
2845,118481.5986
2846,204958.9611
2847,198726.0444
2848,181866.9981
2849,189168.2031
2850,248132.57
2851,207166.4347
2852,222011.308
2853,220952.3586
2854,137407.2629
2855,185517.578
2856,180114.8722
2857,173426.4838
2858,183715.4369
2859,148624.2812
2860,141447.6997
2861,163496.8222
2862,191208.2015
2863,111382.5455
2864,227381.5769
2865,128686.2586
2866,171994.0923
2867,108470.3606
2868,140143.1245
2869,165662.2949
2870,172305.5209
2871,109707.4562
2872,72509.31003
2873,133478.0339
2874,169837.5319
2875,151778.6559
2876,165379.3963
2877,142327.9135
2878,150043.0186
2879,163816.6318
2880,138721.4066
2881,140601.231
2882,179311.4136
2883,188787.8521
2884,162193.497
2885,166989.2446
2886,245509.0214
2887,129675.5978
2888,148388.3091
2889,70359.39748
2890,95769.09347
2891,180673.5619
2892,59513.18961
2893,123349.0663
2894,82107.47398
2895,246029.6787
2896,228481.3806
2897,213247.7328
2898,197417.6008
2899,186759.1372
2900,169378.0679
2901,219474.2216
2902,185376.9254
2903,254308.3591
2904,265926.0134
2905,114077.3762
2906,198198.698
2907,122479.4123
2908,123653.1604
2909,208929.4206
2910,85198.02303
2911,115861.9091
2912,162870.2841
2913,118822.6717
2914,104941.9551
2915,104003.2347
2916,117860.9722
2917,194488.1646
2918,113306.0388
2919,221372.9025
